|dates|Loudoun_Virginia_UnitedStates.BLS_EmployedPopulation.data|Loudoun_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Loudoun_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Loudoun_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Loudoun_Virginia_UnitedStates.BLS_UnemploymentRate.data|Loudoun_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Loudoun_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Loudoun_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-02|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-03|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-04|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-05|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-06|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-07|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-08|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-09|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-10|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-11|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-12|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-13|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-14|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-15|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-16|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-17|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-18|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-19|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-20|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-21|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-22|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-23|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-24|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-25|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-26|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-27|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-28|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-29|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-30|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-01-31|222986.0|0|5258.0|0|2.303675014458211|0|228244.0|0
0|2020-02-01|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-02|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-03|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-04|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-05|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-06|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-07|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-08|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-09|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-10|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-11|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-12|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-13|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-14|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-15|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-16|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-17|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-18|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-19|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-20|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-21|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-22|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-23|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-24|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-25|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-26|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-27|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-28|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-02-29|224867.0|0|4707.5|0|2.0505326157739643|0|229574.5|0
0|2020-03-01|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-02|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-03|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-04|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-05|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-06|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-07|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-08|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-09|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-10|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-11|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-12|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-13|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-14|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-15|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-16|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-17|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-18|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-19|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-20|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-21|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-22|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-23|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-24|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-25|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-26|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-27|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-28|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-29|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-30|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-03-31|222662.0|0|5538.0|0|2.4268185801928133|0|228200.0|0
0|2020-04-01|199547.0|0|21858.0|0|9.872405772227365|0|221405.0|0
0|2020-04-02|199547.0|0|21858.0|0|9.872405772227365|0|221405.0|0
0|2020-04-03|199547.0|0|21858.0|0|9.872405772227365|0|221405.0|0
0|2020-04-04|199547.0|0|21858.0|0|9.872405772227365|0|221405.0|0
0|2020-04-05|199547.0|0|21858.0|0|9.872405772227365|0|221405.0|0
0|2020-04-06|199547.0|0|21858.0|0|9.872405772227365|0|221405.0|0
0|2020-04-07|199547.0|0|21858.0|0|9.872405772227365|0|221405.0|0
0|2020-04-08|199547.0|0|21858.0|0|9.872405772227365|0|221405.0|0
0|2020-04-09|199547.0|0|21858.0|0|9.872405772227365|0|221405.0|0
0|2020-04-10|199547.0|0|21858.0|0|9.872405772227365|0|221405.0|0
0|2020-04-11|199547.0|0|21858.0|0|9.872405772227365|0|221405.0|0
0|2020-04-12|199547.0|0|21858.0|0|9.872405772227365|0|221405.0|0
0|2020-04-13|199547.0|0|21858.0|0|9.872405772227365|0|221405.0|0
0|2020-04-14|199547.0|0|21858.0|0|9.872405772227365|0|221405.0|0
0|2020-04-15|199547.0|0|21858.0|0|9.872405772227365|0|221405.0|0
0|2020-04-16|199547.0|0|21858.0|0|9.872405772227365|0|221405.0|0
0|2020-04-17|199547.0|0|21858.0|0|9.872405772227365|0|221405.0|0
0|2020-04-18|199547.0|0|21858.0|0|9.872405772227365|0|221405.0|0
0|2020-04-19|199547.0|0|21858.0|0|9.872405772227365|0|221405.0|0
0|2020-04-20|199547.0|0|21858.0|0|9.872405772227365|0|221405.0|0
0|2020-04-21|199547.0|0|21858.0|0|9.872405772227365|0|221405.0|0
0|2020-04-22|199547.0|0|21858.0|0|9.872405772227365|0|221405.0|0
0|2020-04-23|199547.0|0|21858.0|0|9.872405772227365|0|221405.0|0
