|dates|Wilkinson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wilkinson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wilkinson_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Wilkinson_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Wilkinson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wilkinson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wilkinson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wilkinson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
