|dates|SilverBow_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|SilverBow_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|SilverBow_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|SilverBow_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|SilverBow_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|SilverBow_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|SilverBow_Montana_UnitedStates.TotalPopulation.data|SilverBow_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|34915.0|0
