|dates|Suffolk_NewYork_UnitedStates.BLS_EmployedPopulation.data|Suffolk_NewYork_UnitedStates.BLS_EmployedPopulation.missing|Suffolk_NewYork_UnitedStates.BLS_UnemployedPopulation.data|Suffolk_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|Suffolk_NewYork_UnitedStates.BLS_UnemploymentRate.data|Suffolk_NewYork_UnitedStates.BLS_UnemploymentRate.missing|Suffolk_NewYork_UnitedStates.BLS_LaborForcePopulation.data|Suffolk_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-07|745206.5|0|31621.5|0|4.070592203164664|0|776828.0|0
0|2020-02-08|745206.5|0|31621.5|0|4.070592203164664|0|776828.0|0
0|2020-02-09|745206.5|0|31621.5|0|4.070592203164664|0|776828.0|0
0|2020-02-10|745206.5|0|31621.5|0|4.070592203164664|0|776828.0|0
0|2020-02-11|745206.5|0|31621.5|0|4.070592203164664|0|776828.0|0
0|2020-02-12|745206.5|0|31621.5|0|4.070592203164664|0|776828.0|0
0|2020-02-13|745206.5|0|31621.5|0|4.070592203164664|0|776828.0|0
0|2020-02-14|745206.5|0|31621.5|0|4.070592203164664|0|776828.0|0
0|2020-02-15|745206.5|0|31621.5|0|4.070592203164664|0|776828.0|0
0|2020-02-16|745206.5|0|31621.5|0|4.070592203164664|0|776828.0|0
0|2020-02-17|745206.5|0|31621.5|0|4.070592203164664|0|776828.0|0
0|2020-02-18|745206.5|0|31621.5|0|4.070592203164664|0|776828.0|0
0|2020-02-19|745206.5|0|31621.5|0|4.070592203164664|0|776828.0|0
0|2020-02-20|745206.5|0|31621.5|0|4.070592203164664|0|776828.0|0
0|2020-02-21|745206.5|0|31621.5|0|4.070592203164664|0|776828.0|0
0|2020-02-22|745206.5|0|31621.5|0|4.070592203164664|0|776828.0|0
0|2020-02-23|745206.5|0|31621.5|0|4.070592203164664|0|776828.0|0
0|2020-02-24|745206.5|0|31621.5|0|4.070592203164664|0|776828.0|0
0|2020-02-25|745206.5|0|31621.5|0|4.070592203164664|0|776828.0|0
0|2020-02-26|745206.5|0|31621.5|0|4.070592203164664|0|776828.0|0
0|2020-02-27|745206.5|0|31621.5|0|4.070592203164664|0|776828.0|0
0|2020-02-28|745206.5|0|31621.5|0|4.070592203164664|0|776828.0|0
0|2020-02-29|745206.5|0|31621.5|0|4.070592203164664|0|776828.0|0
0|2020-03-01|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-02|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-03|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-04|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-05|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-06|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-07|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-08|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-09|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-10|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-11|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-12|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-13|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-14|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-15|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-16|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-17|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-18|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-19|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-20|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-21|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-22|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-23|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-24|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-25|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-26|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-27|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-28|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-29|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-30|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-03-31|740348.0|0|32200.5|0|4.168087828790037|0|772548.5|0
0|2020-04-01|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-02|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-03|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-04|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-05|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-06|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-07|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-08|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-09|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-10|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-11|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-12|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-13|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-14|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-15|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-16|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-17|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-18|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-19|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-20|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-21|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-22|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-23|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-24|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-25|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-26|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-27|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-28|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-29|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-04-30|608907.0|0|125904.5|0|17.13425824173955|0|734811.5|0
0|2020-05-01|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-02|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-03|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-04|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-05|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-06|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-07|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-08|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-09|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-10|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-11|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-12|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-13|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-14|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-15|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-16|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-17|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-18|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-19|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-20|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-21|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-22|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-23|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-24|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-25|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-26|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-27|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-28|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-29|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-30|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-05-31|646233.0|0|101230.0|0|13.543145279431892|0|747463.0|0
0|2020-06-01|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-02|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-03|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-04|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-05|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-06|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-07|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-08|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-09|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-10|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-11|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-12|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-13|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-14|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-15|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-16|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-17|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-18|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-19|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-20|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-21|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-22|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-23|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-24|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-25|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-26|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-27|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-28|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-29|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-06-30|675901.0|0|99732.0|0|12.858142961942052|0|775633.0|0
0|2020-07-01|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-02|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-03|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-04|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-05|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-06|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-07|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-08|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-09|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-10|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-11|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-12|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-13|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-14|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-15|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-16|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-17|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-18|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-19|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-20|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-21|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-22|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-23|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-24|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-25|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-26|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-27|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-28|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-29|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-30|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-07-31|698026.0|0|99003.0|0|12.421505365551317|0|797029.0|0
0|2020-08-01|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-02|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-03|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-04|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-05|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-06|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-07|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-08|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-09|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-10|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-11|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-12|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-13|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-14|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-15|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-16|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-17|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-18|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-19|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-20|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-21|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-22|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-23|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-24|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-25|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-26|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-27|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-28|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-29|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-30|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-08-31|711404.0|0|74761.0|0|9.509581321987115|0|786165.0|0
0|2020-09-01|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-02|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-03|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-04|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-05|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-06|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-07|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-08|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-09|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-10|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-11|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-12|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-13|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-14|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-15|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-16|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-17|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-18|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-19|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-20|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-21|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-22|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-23|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-24|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-25|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-26|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-27|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-28|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-29|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-09-30|708729.0|0|48089.0|0|6.354103628613484|0|756818.0|0
0|2020-10-01|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-02|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-03|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-04|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-05|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-06|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-07|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-08|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-09|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-10|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-11|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-12|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-13|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-14|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-15|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-16|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-17|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-18|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-19|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-20|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-21|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-22|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-23|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-24|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-25|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-26|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-27|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-28|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-29|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-30|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-10-31|710805.0|0|43820.0|0|5.806857710783501|0|754625.0|0
0|2020-11-01|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-02|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-03|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-04|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-05|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-06|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-07|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-08|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-09|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-10|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-11|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-12|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-13|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-14|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-15|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-16|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-17|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-18|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-19|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-20|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-21|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-22|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-23|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-24|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-25|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-26|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-27|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-28|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-29|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
0|2020-11-30|717507.0|0|43589.0|0|5.7271356044441175|0|761096.0|0
