|dates|Comal_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Comal_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Comal_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Comal_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Comal_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Comal_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Comal_Texas_UnitedStates.TotalPopulation.data|Comal_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|156209.0|0
