|dates|Murray_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Murray_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Murray_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Murray_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Murray_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Murray_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Murray_Georgia_UnitedStates.TotalPopulation.data|Murray_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|40096.0|0
