|dates|Macon_Alabama_UnitedStates.AveragePrecipitationTotal.data|Macon_Alabama_UnitedStates.AveragePrecipitationTotal.missing|Macon_Alabama_UnitedStates.AveragePrecipitation.data|Macon_Alabama_UnitedStates.AveragePrecipitation.missing|Macon_Alabama_UnitedStates.AverageWindDirection.data|Macon_Alabama_UnitedStates.AverageWindDirection.missing|Macon_Alabama_UnitedStates.AverageWindSpeed.data|Macon_Alabama_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|226.25|0|3.7083333333333335|0
0|2020-01-02|0.0004166666666666667|0|0.013333333333333336|0|132.98611111111111|0|7.229166666666667|0
0|2020-01-03|0.008333333333333333|0|0.050609126984126986|0|191.85119047619048|0|6.090873015873016|0
0|2020-01-04|0.03125|0|0.0008333333333333334|0|289.2361111111111|0|10.715277777777777|0
0|2020-01-05|0.0004166666666666667|0|0.0|0|276.25|0|6.041666666666667|0
0|2020-01-06|0.0|0|0.0|0|155.41666666666666|0|4.125|0
0|2020-01-07|0.0|0|0.0|0|280.7291666666667|0|9.25|0
0|2020-01-08|0.0|0|0.0|0|190.83333333333334|0|4.5|0
0|2020-01-09|0.0|0|0.0|0|118.75|0|9.208333333333334|0
0|2020-01-10|0.0|0|0.0|0|122.91666666666667|0|8.604166666666666|0
0|2020-01-11|0.0|0|0.029958333333333337|0|175.59722222222226|0|14.044444444444444|0
0|2020-01-12|0.02395833333333333|0|0.029270833333333333|0|55.37698412698413|0|2.3516865079365075|0
0|2020-01-13|0.013333333333333334|0|0.01736111111111111|0|107.5763888888889|0|4.846527777777777|0
0|2020-01-14|0.007291666666666666|0|0.049479166666666664|0|121.77083333333333|0|5.1875|0
0|2020-01-15|0.011916666666666666|0|0.000625|0|119.1848544973545|0|3.25651455026455|0
0|2020-01-16|0.0020833333333333333|0|0.001597222222222222|0|202.70833333333334|0|9.041666666666666|0
0|2020-01-17|0.0004166666666666667|0|0.0|0|81.25|0|10.833333333333334|0
0|2020-01-18|0.0|0|0.007013888888888889|0|147.56944444444443|0|8.777777777777777|0
0|2020-01-19|0.004722222222222222|0|0.0036111111111111114|0|324.2361111111111|0|11.666666666666666|0
0|2020-01-20|0.0|0|0.0|0|331.0416666666667|0|10.229166666666666|0
0|2020-01-21|0.0|0|0.0|0|212.08333333333334|0|9.458333333333334|0
0|2020-01-22|0.0|0|0.0|0|53.333333333333336|0|8.291666666666666|0
0|2020-01-23|0.0001388888888888889|0|0.021111111111111112|0|79.51388888888889|0|9.256944444444445|0
0|2020-01-24|0.0|0|0.008611111111111111|0|212.35416666666666|0|7.120833333333334|0
0|2020-01-25|0.0004166666666666667|0|0.0|0|281.25|0|5.833333333333333|0
0|2020-01-26|0.0|0|0.0004166666666666667|0|139.16666666666666|0|3.0833333333333335|0
0|2020-01-27|0.0004166666666666667|0|0.0004166666666666667|0|183.6111111111111|0|3.9479166666666665|0
0|2020-01-28|0.0|0|0.0|0|151.04166666666666|0|4.833333333333333|0
0|2020-01-29|0.0|0|0.0033333333333333335|0|86.45833333333333|0|5.333333333333333|0
0|2020-01-30|0.00375|0|0.0004166666666666667|0|68.33333333333333|0|6.958333333333333|0
0|2020-01-31|0.0|0|0.0|0|71.25|0|8.229166666666666|0
0|2020-02-01|0.0|0|0.0004166666666666667|0|211.3888888888889|0|4.833333333333333|0
0|2020-02-02|0.0004166666666666667|0|0.0|0|229.6527777777778|0|7.083333333333333|0
0|2020-02-03|0.0|0|0.0|0|180.41666666666666|0|6.375|0
0|2020-02-04|0.0|0|0.0|0|189.58333333333334|0|8.322916666666666|0
0|2020-02-05|0.00020833333333333335|0|0.05923611111111111|0|164.13888888888889|0|10.581944444444446|0
0|2020-02-06|0.03347222222222222|0|0.07656249999999999|0|221.7361111111111|0|13.059027777777777|0
0|2020-02-07|0.03854166666666667|0|0.0016666666666666668|0|220.41666666666666|0|8.340277777777779|0
0|2020-02-08|0.0|0|0.0004166666666666667|0|171.45833333333334|0|5.583333333333333|0
0|2020-02-09|0.0004166666666666667|0|0.0|0|111.94444444444444|0|6.9930555555555545|0
0|2020-02-10|0.0|0|0.04|0|118.54166666666667|0|6.916666666666667|0
0|2020-02-11|0.04416666666666667|0|0.0014583333333333332|0|221.25|0|10.215277777777777|0
0|2020-02-12|0.0001388888888888889|0|0.0|0|147.22222222222223|0|10.583333333333334|0
0|2020-02-13|0.0022222222222222222|0|0.018881944444444448|0|263.45138888888886|0|12.527083333333332|0
0|2020-02-14|0.018333333333333333|0|0.0|0|210.41666666666666|0|9.354166666666666|0
0|2020-02-15|0.0|0|0.0|0|87.08333333333333|0|6.333333333333333|0
0|2020-02-16|0.0|0|0.005902777777777778|0|88.99305555555554|0|5.815972222222222|0
0|2020-02-17|0.0033333333333333335|0|0.0004166666666666667|0|85.06944444444444|0|5.996527777777779|0
0|2020-02-18|0.04791666666666666|0|0.05916666666666667|0|116.7013888888889|0|5.977083333333333|0
0|2020-02-19|0.014722222222222222|0|0.01427777777777778|0|116.73611111111113|0|6.284722222222222|0
0|2020-02-20|0.011250000000000001|0|0.046875|0|77.29166666666667|0|11.895833333333334|0
0|2020-02-21|0.03916666666666666|0|0.0|0|163.95833333333334|0|8.708333333333334|0
0|2020-02-22|0.0|0|0.0|0|31.666666666666668|0|3.1666666666666665|0
0|2020-02-23|0.0|0|0.0|0|67.08333333333333|0|2.2291666666666665|0
0|2020-02-24|0.00020833333333333335|0|0.02836805555555555|0|121.84027777777777|0|5.625|0
0|2020-02-25|0.01|0|0.006250000000000001|0|232.56944444444446|0|4.864583333333333|0
0|2020-02-26|0.0004166666666666667|0|0.0|0|288.6111111111111|0|8.430555555555555|0
0|2020-02-27|0.0|0|0.0|0|313.3333333333333|0|9.416666666666666|0
0|2020-02-28|0.0|0|0.0|0|274.5833333333333|0|7.625|0
0|2020-02-29|0.0|0|0.0|0|256.4583333333333|0|9.5625|0
0|2020-03-01|0.0|0|0.0|0|147.91666666666666|0|7.041666666666667|0
0|2020-03-02|0.0|0|0.011250000000000001|0|163.61111111111111|0|8.604166666666666|0
0|2020-03-03|0.011666666666666667|0|0.033944444444444444|0|170.04166666666666|0|6.934722222222223|0
0|2020-03-04|0.020694444444444442|0|0.056631944444444436|0|63.326388888888886|0|7.615972222222222|0
0|2020-03-05|0.04479166666666667|0|0.041527777777777795|0|100.27777777777779|0|11.340277777777779|0
0|2020-03-06|0.012916666666666667|0|0.0|0|307.7083333333333|0|11.083333333333334|0
0|2020-03-07|0.0|0|0.0|0|122.91666666666667|0|7.208333333333333|0
0|2020-03-08|0.0|0|0.0|0|104.58333333333333|0|6.395833333333333|0
0|2020-03-09|0.0|0|0.0|0|137.91666666666666|0|8.458333333333334|0
0|2020-03-10|0.0|0|0.0|0|169.44444444444443|0|6.1805555555555545|0
0|2020-03-11|0.0|0|0.0004166666666666667|0|184.36805555555554|0|5.614583333333333|0
0|2020-03-12|0.0004166666666666667|0|0.0|0|202.4573412698413|0|8.229166666666666|0
0|2020-03-13|0.0|0|0.0|0|165.9722222222222|0|7.208333333333333|0
0|2020-03-14|0.0|0|0.0|0|96.875|0|4.1875|0
0|2020-03-15|0.0|0|0.0|0|91.25|0|4.875|0
0|2020-03-16|0.0|0|0.0|0|79.09722222222221|0|7.951388888888889|0
0|2020-03-17|0.0|0|0.0|0|138.125|0|4.888888888888889|0
0|2020-03-18|0.0|0|0.0|0|154.92361111111111|0|7.506944444444444|0
0|2020-03-19|0.0|0|0.0|0|145.9027777777778|0|6.527777777777778|0
0|2020-03-20|0.0|0|0.0|0|163.22916666666666|0|7.139583333333334|0
0|2020-03-21|0.0|0|0.0|0|222.08333333333334|0|6.708333333333333|0
0|2020-03-22|0.0|0|0.011666666666666667|0|82.36111111111111|0|6.302083333333333|0
0|2020-03-23|0.005833333333333334|0|0.008333333333333333|0|145.69444444444446|0|5.326388888888888|0
