|dates|Tattnall_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Tattnall_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Tattnall_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Tattnall_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Tattnall_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Tattnall_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Tattnall_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Tattnall_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
