|dates|Bedford_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bedford_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bedford_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bedford_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bedford_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bedford_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bedford_Virginia_UnitedStates.TotalPopulation.data|Bedford_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|78997.0|0
