|dates|Menominee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Menominee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Menominee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Menominee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Menominee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Menominee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Menominee_Michigan_UnitedStates.TotalPopulation.data|Menominee_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|22780.0|0
