|dates|RedWillow_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|RedWillow_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|RedWillow_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|RedWillow_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|RedWillow_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|RedWillow_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|RedWillow_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|RedWillow_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
