|dates|Goochland_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Goochland_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Goochland_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Goochland_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Goochland_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Goochland_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Goochland_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Goochland_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
