|dates|Talladega_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Talladega_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Talladega_Alabama_UnitedStates.NYT_ConfirmedDeaths.data|Talladega_Alabama_UnitedStates.NYT_ConfirmedDeaths.missing|Talladega_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Talladega_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Talladega_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Talladega_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
