|dates|Nemaha_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Nemaha_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Nemaha_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Nemaha_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Nemaha_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Nemaha_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Nemaha_Kansas_UnitedStates.TotalPopulation.data|Nemaha_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10231.0|0
