|dates|BigHorn_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|BigHorn_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|BigHorn_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|BigHorn_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|BigHorn_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|BigHorn_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|BigHorn_Montana_UnitedStates.TotalPopulation.data|BigHorn_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|13319.0|0
