|dates|Cook_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cook_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cook_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cook_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cook_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cook_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cook_Georgia_UnitedStates.TotalPopulation.data|Cook_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|17270.0|0
