|dates|Berks_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Berks_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Berks_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Berks_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Berks_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Berks_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Berks_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Berks_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-02|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-03|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-04|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-05|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-06|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-07|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-08|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-09|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-10|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-11|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-12|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-13|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-14|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-15|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-16|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-17|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-18|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-19|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-20|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-21|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-22|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-23|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-24|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-25|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-26|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-27|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-28|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-29|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-30|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-01-31|205333.0|0|10733.0|0|4.967463645367619|0|216066.0|0
0|2020-02-01|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-02|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-03|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-04|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-05|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-06|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-07|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-08|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-09|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-10|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-11|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-12|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-13|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-14|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-15|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-16|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-17|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-18|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-19|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-20|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-21|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-22|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-23|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-24|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-25|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-26|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-27|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
0|2020-02-28|206857.5|0|10818.5|0|4.9700012863154415|0|217676.0|0
