|dates|Tama_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Tama_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Tama_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Tama_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Tama_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Tama_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Tama_Iowa_UnitedStates.TotalPopulation.data|Tama_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|16854.0|0
