|dates|Park_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Park_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Park_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Park_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Park_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Park_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Park_Wyoming_UnitedStates.TotalPopulation.data|Park_Wyoming_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|29194.0|0
