|dates|Roscommon_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Roscommon_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Roscommon_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Roscommon_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Roscommon_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Roscommon_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Roscommon_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Roscommon_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
