|dates|Eastland_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Eastland_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Eastland_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Eastland_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Eastland_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Eastland_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Eastland_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Eastland_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
