|dates|Leavenworth_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Leavenworth_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Leavenworth_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Leavenworth_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Leavenworth_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Leavenworth_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Leavenworth_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Leavenworth_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
