|dates|Dixie_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Dixie_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Dixie_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Dixie_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Dixie_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Dixie_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Dixie_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Dixie_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
