|dates|Hansford_Texas_UnitedStates.BLS_EmployedPopulation.data|Hansford_Texas_UnitedStates.BLS_EmployedPopulation.missing|Hansford_Texas_UnitedStates.BLS_UnemployedPopulation.data|Hansford_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Hansford_Texas_UnitedStates.BLS_UnemploymentRate.data|Hansford_Texas_UnitedStates.BLS_UnemploymentRate.missing|Hansford_Texas_UnitedStates.BLS_LaborForcePopulation.data|Hansford_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-02|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-03|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-04|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-05|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-06|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-07|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-08|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-09|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-10|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-11|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-12|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-13|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-14|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-15|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-16|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-17|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-18|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-19|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-20|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-21|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-22|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-23|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-24|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-25|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-26|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-27|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-28|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-29|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-30|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-01-31|2557.5|0|67.5|0|2.5714285714285716|0|2625.0|0
0|2020-02-01|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-02|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-03|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-04|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-05|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-06|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-07|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-08|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-09|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-10|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-11|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-12|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-13|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-14|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-15|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-16|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-17|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-18|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-19|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-20|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-21|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-22|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-23|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-24|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-25|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-26|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-27|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-28|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-02-29|2583.0|0|60.0|0|2.2701475595913734|0|2643.0|0
0|2020-03-01|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-02|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-03|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-04|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-05|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-06|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-07|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-08|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-09|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-10|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-11|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-12|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-13|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-14|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-15|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-16|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-17|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-18|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-19|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-20|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-21|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-22|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-23|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-24|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-25|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-26|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-27|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-28|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-29|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-30|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-03-31|2527.5|0|85.0|0|3.2535885167464116|0|2612.5|0
0|2020-04-01|2202.0|0|72.5|0|3.187513739283359|0|2274.5|0
0|2020-04-02|2202.0|0|72.5|0|3.187513739283359|0|2274.5|0
