|dates|Union_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Union_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Union_Oregon_UnitedStates.NYT_ConfirmedDeaths.data|Union_Oregon_UnitedStates.NYT_ConfirmedDeaths.missing|Union_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Union_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Union_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Union_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
