|dates|Presidio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Presidio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Presidio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Presidio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Presidio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Presidio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Presidio_Texas_UnitedStates.TotalPopulation.data|Presidio_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6704.0|0
