|dates|Idaho_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Idaho_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Idaho_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Idaho_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Idaho_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Idaho_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Idaho_Idaho_UnitedStates.TotalPopulation.data|Idaho_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|16667.0|0
