|dates|Andrews_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Andrews_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Andrews_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Andrews_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Andrews_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Andrews_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Andrews_Texas_UnitedStates.TotalPopulation.data|Andrews_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|18705.0|0
