|dates|Martin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Martin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Martin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Martin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Martin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Martin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Martin_Texas_UnitedStates.TotalPopulation.data|Martin_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5771.0|0
