|dates|Mitchell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Mitchell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Mitchell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Mitchell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Mitchell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Mitchell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Mitchell_Texas_UnitedStates.TotalPopulation.data|Mitchell_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8545.0|0
