|dates|Marion_Iowa_UnitedStates.BLS_EmployedPopulation.data|Marion_Iowa_UnitedStates.BLS_EmployedPopulation.missing|Marion_Iowa_UnitedStates.BLS_UnemployedPopulation.data|Marion_Iowa_UnitedStates.BLS_UnemployedPopulation.missing|Marion_Iowa_UnitedStates.BLS_UnemploymentRate.data|Marion_Iowa_UnitedStates.BLS_UnemploymentRate.missing|Marion_Iowa_UnitedStates.BLS_LaborForcePopulation.data|Marion_Iowa_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-02|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-03|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-04|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-05|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-06|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-07|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-08|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-09|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-10|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-11|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-12|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-13|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-14|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-15|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-16|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-17|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-18|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-19|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-20|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-21|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-22|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-23|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-24|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-25|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-26|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-27|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-28|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-29|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-30|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-01-31|17972.0|0|546.0|0|2.9484825575116105|0|18518.0|0
0|2020-02-01|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-02|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-03|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-04|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-05|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-06|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-07|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-08|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-09|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-10|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-11|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-12|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-13|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-14|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-15|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-16|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-17|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-18|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-19|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-20|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-21|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-22|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-23|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-24|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-25|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-26|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-27|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-28|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-02-29|18110.5|0|452.0|0|2.435016835016835|0|18562.5|0
0|2020-03-01|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-02|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-03|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-04|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-05|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-06|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-07|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-08|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-09|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-10|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-11|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-12|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-13|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-14|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-15|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-16|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-17|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-18|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-19|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-20|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-21|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-22|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-23|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-24|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-25|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-26|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-27|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-28|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-29|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-30|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-03-31|17880.0|0|506.0|0|2.7520939845534644|0|18386.0|0
0|2020-04-01|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-02|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-03|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-04|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-05|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-06|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-07|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-08|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-09|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-10|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-11|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-12|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-13|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-14|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-15|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-16|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-17|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-18|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-19|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-20|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-21|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-22|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-23|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-24|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-25|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-26|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-27|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-28|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-29|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-04-30|16499.5|0|1522.0|0|8.44546791332575|0|18021.5|0
0|2020-05-01|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-02|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-03|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-04|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-05|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-06|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-07|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-08|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-09|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-10|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-11|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-12|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-13|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-14|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-15|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-16|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-17|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-18|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-19|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-20|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-21|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-22|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-23|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-24|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-25|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-26|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-27|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-28|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-29|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-30|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-05-31|16496.0|0|1256.0|0|7.075259125732312|0|17752.0|0
0|2020-06-01|16867.0|0|1043.0|0|5.8235622557230595|0|17910.0|0
0|2020-06-02|16867.0|0|1043.0|0|5.8235622557230595|0|17910.0|0
0|2020-06-03|16867.0|0|1043.0|0|5.8235622557230595|0|17910.0|0
0|2020-06-04|16867.0|0|1043.0|0|5.8235622557230595|0|17910.0|0
0|2020-06-05|16867.0|0|1043.0|0|5.8235622557230595|0|17910.0|0
0|2020-06-06|16867.0|0|1043.0|0|5.8235622557230595|0|17910.0|0
0|2020-06-07|16867.0|0|1043.0|0|5.8235622557230595|0|17910.0|0
0|2020-06-08|16867.0|0|1043.0|0|5.8235622557230595|0|17910.0|0
0|2020-06-09|16867.0|0|1043.0|0|5.8235622557230595|0|17910.0|0
0|2020-06-10|16867.0|0|1043.0|0|5.8235622557230595|0|17910.0|0
