|dates|BearLake_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|BearLake_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|BearLake_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|BearLake_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|BearLake_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|BearLake_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|BearLake_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|BearLake_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
