|dates|Geary_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Geary_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Geary_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Geary_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Geary_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Geary_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Geary_Kansas_UnitedStates.TotalPopulation.data|Geary_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|31670.0|0
