|dates|Clinton_NewYork_UnitedStates.BLS_EmployedPopulation.data|Clinton_NewYork_UnitedStates.BLS_EmployedPopulation.missing|Clinton_NewYork_UnitedStates.BLS_UnemployedPopulation.data|Clinton_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|Clinton_NewYork_UnitedStates.BLS_UnemploymentRate.data|Clinton_NewYork_UnitedStates.BLS_UnemploymentRate.missing|Clinton_NewYork_UnitedStates.BLS_LaborForcePopulation.data|Clinton_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-28|34433.0|0|2017.5|0|5.534903499266128|0|36450.5|0
0|2020-01-29|34433.0|0|2017.5|0|5.534903499266128|0|36450.5|0
0|2020-01-30|34433.0|0|2017.5|0|5.534903499266128|0|36450.5|0
0|2020-01-31|34433.0|0|2017.5|0|5.534903499266128|0|36450.5|0
0|2020-02-01|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-02|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-03|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-04|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-05|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-06|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-07|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-08|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-09|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-10|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-11|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-12|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-13|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-14|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-15|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-16|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-17|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-18|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-19|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-20|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-21|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-22|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-23|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-24|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-25|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-26|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-27|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-28|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-02-29|34318.5|0|1842.5|0|5.095268383064628|0|36161.0|0
0|2020-03-01|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-02|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-03|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-04|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-05|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-06|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-07|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-08|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-09|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-10|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-11|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-12|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-13|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-14|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-15|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-16|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-17|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-18|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-19|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-20|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-21|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-22|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-23|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-24|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-25|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-26|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-27|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-28|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-29|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-30|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-03-31|34014.5|0|1916.0|0|5.332516942430526|0|35930.5|0
0|2020-04-01|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-02|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-03|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-04|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-05|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-06|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-07|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-08|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-09|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-10|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-11|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-12|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-13|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-14|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-15|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-16|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-17|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-18|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-19|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-20|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-21|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-22|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-23|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-24|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-25|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-26|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-27|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-28|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-29|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-04-30|30001.0|0|5732.5|0|16.042369205367514|0|35733.5|0
0|2020-05-01|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-02|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-03|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-04|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-05|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-06|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-07|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-08|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-09|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-10|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-11|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-12|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-13|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-14|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-15|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-16|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-17|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-18|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-19|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-20|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-21|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-22|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-23|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-24|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-25|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-26|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-27|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-28|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-29|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-30|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-05-31|30279.0|0|4337.0|0|12.528888375317772|0|34616.0|0
0|2020-06-01|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-02|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-03|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-04|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-05|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-06|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-07|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-08|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-09|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-10|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-11|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-12|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-13|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-14|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-15|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-16|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-17|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-18|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-19|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-20|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-21|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-22|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-23|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-24|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-25|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-26|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-27|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-28|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-29|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-06-30|32560.0|0|3779.0|0|10.39929552271664|0|36339.0|0
0|2020-07-01|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-02|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-03|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-04|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-05|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-06|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-07|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-08|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-09|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-10|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-11|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-12|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-13|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-14|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-15|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-16|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-17|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-18|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-19|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-20|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-21|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-22|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-23|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-24|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-25|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-26|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-27|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-28|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-29|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-30|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-07-31|31395.0|0|3819.0|0|10.845118418810701|0|35214.0|0
0|2020-08-01|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-02|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-03|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-04|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-05|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-06|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-07|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-08|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-09|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-10|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-11|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-12|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-13|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-14|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-15|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-16|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-17|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-18|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-19|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-20|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-21|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-22|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-23|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-24|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-25|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-26|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-27|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-28|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-29|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-30|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-08-31|32406.0|0|2711.0|0|7.719907736993479|0|35117.0|0
0|2020-09-01|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-02|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-03|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-04|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-05|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-06|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-07|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-08|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-09|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-10|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-11|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-12|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-13|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-14|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-15|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-16|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-17|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-18|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-19|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-20|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-21|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-22|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-23|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-24|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-25|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-26|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-27|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-28|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-29|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-09-30|33607.0|0|1821.0|0|5.140002258100937|0|35428.0|0
0|2020-10-01|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-02|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-03|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-04|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-05|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-06|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-07|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-08|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-09|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-10|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-11|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-12|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-13|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-14|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-15|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-16|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-17|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-18|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-19|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-20|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-21|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-22|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-23|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-24|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-25|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-26|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-27|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-28|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-29|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-30|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-10-31|33475.0|0|1777.0|0|5.04084874617043|0|35252.0|0
0|2020-11-01|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-02|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-03|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-04|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-05|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-06|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-07|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-08|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-09|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-10|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-11|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-12|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-13|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-14|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-15|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-16|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-17|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-18|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-19|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-20|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-21|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-22|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-23|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-24|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-25|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-26|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-27|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-28|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-29|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-11-30|33884.0|0|1843.0|0|5.15856355137571|0|35727.0|0
0|2020-12-01|33861.0|0|2206.0|0|6.116394488036155|0|36067.0|0
