|dates|Lexington_SouthCarolina_UnitedStates.AveragePrecipitationTotal.data|Lexington_SouthCarolina_UnitedStates.AveragePrecipitationTotal.missing|Lexington_SouthCarolina_UnitedStates.AveragePrecipitation.data|Lexington_SouthCarolina_UnitedStates.AveragePrecipitation.missing|Lexington_SouthCarolina_UnitedStates.AverageWindDirection.data|Lexington_SouthCarolina_UnitedStates.AverageWindDirection.missing|Lexington_SouthCarolina_UnitedStates.AverageWindSpeed.data|Lexington_SouthCarolina_UnitedStates.AverageWindSpeed.missing
0|2020-02-21|0.04125|0|0.0|0|110.55555555555554|0|7.173611111111112|0
0|2020-02-22|0.0|0|0.0|0|46.25|0|1.375|0
0|2020-02-23|0.0|0|0.0|0|81.25|0|2.2083333333333335|0
0|2020-02-24|0.0|0|0.014375|0|54.375|0|2.8541666666666665|0
0|2020-02-25|0.021666666666666667|0|0.006722222222222222|0|176.9097222222222|0|5.670833333333333|0
0|2020-02-26|0.00010416666666666667|0|0.0|0|161.56845238095238|0|8.426190476190476|0
0|2020-02-27|0.0|0|0.0|0|262.0833333333333|0|10.833333333333334|0
0|2020-02-28|0.0|0|0.0|0|227.08333333333334|0|10.25|0
0|2020-02-29|0.0|0|0.0|0|245.83333333333334|0|8.875|0
0|2020-03-01|0.0|0|0.0|0|56.25|0|2.4791666666666665|0
0|2020-03-02|0.0|0|0.012499999999999999|0|149.58333333333334|0|5.333333333333333|0
0|2020-03-03|0.0|0|0.015034722222222222|0|203.4375|0|8.288194444444445|0
0|2020-03-04|0.006666666666666667|0|0.013125000000000003|0|145.18055555555557|0|3.4499999999999997|0
0|2020-03-05|0.02791666666666667|0|0.04340277777777779|0|97.56944444444446|0|5.702777777777778|0
0|2020-03-06|0.016875|0|0.0|0|277.5694444444444|0|11.256944444444445|0
0|2020-03-07|0.0|0|0.0|0|212.91666666666666|0|6.583333333333333|0
0|2020-03-08|0.0|0|0.0|0|95.41666666666667|0|2.7083333333333335|0
0|2020-03-09|0.0|0|0.0|0|103.75|0|5.166666666666667|0
0|2020-03-10|0.0|0|0.0004166666666666667|0|157.70833333333334|0|5.875|0
0|2020-03-11|0.0004166666666666667|0|0.0|0|178.95833333333334|0|6.510416666666667|0
0|2020-03-12|0.0|0|0.0|0|150.41666666666666|0|3.7916666666666665|0
0|2020-03-13|0.0|0|0.0|0|216.25|0|7.541666666666667|0
0|2020-03-14|0.0|0|0.0|0|61.25|0|6.041666666666667|0
0|2020-03-15|0.0|0|0.0|0|132.91666666666666|0|6.166666666666667|0
0|2020-03-16|0.0|0|0.0|0|68.33333333333333|0|6.513888888888888|0
0|2020-03-17|0.0008333333333333334|0|0.00125|0|112.56944444444444|0|3.4895833333333335|0
0|2020-03-18|0.0004166666666666667|0|0.0|0|107.11805555555556|0|6.854166666666667|0
0|2020-03-19|0.0|0|0.0|0|162.22222222222223|0|7.270833333333333|0
0|2020-03-20|0.0|0|0.0|0|215.41666666666666|0|9.041666666666666|0
0|2020-03-21|0.0|0|0.0|0|253.75|0|7.875|0
0|2020-03-22|0.0|0|0.004722222222222222|0|75.69444444444444|0|10.01388888888889|0
0|2020-03-23|0.0020833333333333333|0|0.0040277777777777786|0|127.29166666666667|0|4.784722222222222|0
0|2020-03-24|0.0031249999999999997|0|0.030171356421356422|0|68.47772366522366|0|5.555321067821068|0
0|2020-03-25|0.028125|0|0.012291666666666668|0|219.68055555555557|0|8.195833333333333|0
0|2020-03-26|0.0|0|0.0|0|101.66666666666667|0|6.916666666666667|0
0|2020-03-27|0.0|0|0.0|0|228.81944444444446|0|9.180555555555555|0
0|2020-03-28|0.0|0|0.0|0|231.25|0|9.75|0
0|2020-03-29|0.0|0|0.0|0|222.29166666666666|0|10.4375|0
0|2020-03-30|0.0|0|0.0|0|252.91666666666666|0|6.416666666666667|0
0|2020-03-31|0.0|0|0.007395833333333334|0|111.875|0|7.75|0
0|2020-04-01|0.009583333333333334|0|0.0|0|302.56944444444446|0|6.826388888888889|0
0|2020-04-02|0.0|0|0.0|0|296.25|0|6.25|0
0|2020-04-03|0.0|0|0.0|0|188.33333333333334|0|4.708333333333333|0
0|2020-04-04|0.0|0|0.0|0|47.916666666666664|0|2.9583333333333335|0
0|2020-04-05|0.0|0|0.0|0|91.66666666666667|0|3.875|0
0|2020-04-06|0.0|0|0.0|0|197.5|0|6.25|0
0|2020-04-07|0.0|0|0.0|0|234.58333333333334|0|10.166666666666666|0
0|2020-04-08|0.0|0|0.0|0|247.5|0|9.375|0
0|2020-04-09|0.0|0|0.0|0|246.66666666666666|0|15.0|0
0|2020-04-10|0.0|0|0.0|0|262.9166666666667|0|8.666666666666666|0
0|2020-04-11|0.0|0|0.0|0|126.25|0|4.875|0
0|2020-04-12|0.0|0|0.020805555555555556|0|100.89583333333333|0|8.941666666666666|0
0|2020-04-13|0.028125|0|0.016111111111111114|0|204.6527777777778|0|14.270833333333334|0
0|2020-04-14|0.0|0|0.0|0|112.08333333333333|0|4.291666666666667|0
0|2020-04-15|0.0|0|0.0|0|112.70833333333333|0|8.458333333333334|0
0|2020-04-16|0.0|0|0.0|0|139.16666666666666|0|3.5833333333333335|0
0|2020-04-17|0.0|0|0.0|0|132.08333333333334|0|6.25|0
0|2020-04-18|0.0|0|0.0|0|235.41666666666666|0|8.916666666666666|0
0|2020-04-19|0.0|0|0.01|0|93.33333333333333|0|2.75|0
0|2020-04-20|0.030416666666666665|0|0.017027777777777777|0|199.05555555555554|0|5.8368055555555545|0
0|2020-04-21|0.0008333333333333334|0|0.0|0|245.83333333333334|0|11.666666666666666|0
0|2020-04-22|0.0|0|0.0|0|152.08333333333334|0|5.208333333333333|0
0|2020-04-23|0.0025|0|0.009583333333333334|0|147.08333333333334|0|9.333333333333334|0
0|2020-04-24|0.007083333333333334|0|0.0|0|240.90277777777774|0|9.006944444444445|0
0|2020-04-25|0.0|0|0.0|0|142.91666666666666|0|5.958333333333333|0
0|2020-04-26|0.0|0|0.0|0|251.66666666666666|0|15.25|0
0|2020-04-27|0.0|0|0.0|0|222.5|0|7.625|0
0|2020-04-28|0.0|0|0.0|0|137.5|0|5.416666666666667|0
0|2020-04-29|0.0|0|0.0|0|170.0|0|15.791666666666666|0
0|2020-04-30|0.009027777777777779|0|0.019583333333333335|0|216.4861111111111|0|11.21111111111111|0
0|2020-05-01|0.0|0|0.0|0|248.33333333333334|0|8.583333333333334|0
0|2020-05-02|0.0|0|0.0|0|83.33333333333333|0|2.8333333333333335|0
0|2020-05-03|0.0|0|0.0|0|232.91666666666666|0|8.541666666666666|0
0|2020-05-04|0.0|0|0.0|0|240.83333333333334|0|6.541666666666667|0
0|2020-05-05|0.0|0|0.0|0|162.5|0|6.8125|0
0|2020-05-06|0.0|0|0.0|0|279.51388888888886|0|12.194444444444445|0
0|2020-05-07|0.0|0|0.0|0|230.83333333333334|0|6.666666666666667|0
0|2020-05-08|0.0|0|0.00125|0|160.41666666666666|0|4.916666666666667|0
0|2020-05-09|0.00125|0|0.0|0|122.29166666666667|0|4.9375|0
0|2020-05-10|0.0|0|0.0|0|140.83333333333334|0|4.416666666666667|0
0|2020-05-11|0.0|0|0.0|0|283.75|0|9.666666666666666|0
0|2020-05-12|0.0|0|0.0|0|69.58333333333333|0|3.2083333333333335|0
0|2020-05-13|0.0|0|0.0|0|64.58333333333333|0|2.875|0
0|2020-05-14|0.0|0|0.0|0|94.16666666666667|0|5.416666666666667|0
0|2020-05-15|0.0|0|0.0|0|93.33333333333333|0|4.458333333333333|0
0|2020-05-16|0.0|0|0.0|0|51.25|0|3.25|0
0|2020-05-17|0.0|0|0.0|0|56.25|0|5.416666666666667|0
0|2020-05-18|0.0|0|0.039739583333333335|0|112.03125|0|4.407986111111112|0
0|2020-05-19|0.10541666666666666|0|0.024388888888888894|0|111.45833333333333|0|5.804861111111111|0
0|2020-05-20|0.0022222222222222222|0|0.005937500000000001|0|52.63888888888889|0|8.503472222222221|0
0|2020-05-21|0.007916666666666667|0|0.0004166666666666667|0|156.9375|0|3.5423611111111115|0
0|2020-05-22|0.0|0|0.0062499999999999995|0|99.61805555555554|0|3.6041666666666665|0
0|2020-05-23|0.015833333333333335|0|0.006458333333333332|0|181.31944444444443|0|5.166666666666667|0
0|2020-05-24|0.0|0|0.063875|0|104.68055555555556|0|4.616666666666667|0
0|2020-05-25|0.022708333333333334|0|0.006944444444444445|0|70.52083333333333|0|5.1875|0
0|2020-05-26|0.008333333333333333|0|0.0004166666666666667|0|75.20833333333333|0|9.458333333333334|0
0|2020-05-27|0.0001388888888888889|0|0.003888888888888889|0|131.21527777777777|0|8.777777777777777|0
0|2020-05-28|0.0009375|0|0.0|0|128.95833333333334|0|5.388888888888889|0
0|2020-05-29|0.0005555555555555556|0|0.07650694444444445|0|143.75694444444446|0|6.3173611111111105|0
0|2020-05-30|0.14625|0|0.0004166666666666667|0|156.80555555555557|0|3.923611111111111|0
0|2020-05-31|0.0|0|0.0|0|87.08333333333333|0|7.541666666666667|0
0|2020-06-01|0.0|0|0.0|0|106.25|0|4.916666666666667|0
0|2020-06-02|0.0|0|0.0|0|148.33333333333334|0|4.75|0
0|2020-06-03|0.0|0|0.0|0|226.66666666666666|0|8.958333333333334|0
0|2020-06-04|0.0|0|0.0|0|158.95833333333334|0|7.020833333333333|0
0|2020-06-05|0.0020833333333333333|0|0.005520833333333333|0|160.55555555555554|0|5.197916666666667|0
0|2020-06-06|0.004166666666666667|0|0.0|0|256.25|0|5.5|0
0|2020-06-07|0.0|0|0.0|0|161.66666666666666|0|4.916666666666667|0
0|2020-06-08|0.0|0|0.0|0|100.0|0|4.229166666666667|0
0|2020-06-09|0.0|0|0.021562500000000002|0|115.06944444444446|0|5.482638888888888|0
0|2020-06-10|0.024166666666666666|0|0.0|0|159.93055555555557|0|6.576388888888888|0
0|2020-06-11|0.022083333333333333|0|0.029385416666666664|0|150.77083333333334|0|5.026041666666667|0
0|2020-06-12|0.0|0|0.0|0|72.08333333333333|0|6.909722222222221|0
0|2020-06-13|0.0|0|0.0|0|82.5|0|7.0625|0
0|2020-06-14|0.0|0|0.0|0|56.25|0|8.833333333333334|0
0|2020-06-15|0.0|0|0.0|0|45.208333333333336|0|9.583333333333334|0
0|2020-06-16|0.0004166666666666667|0|0.0004166666666666667|0|210.83333333333334|0|8.604166666666666|0
0|2020-06-17|0.0|0|0.0|0|183.6111111111111|0|3.5347222222222228|0
0|2020-06-18|0.0|0|0.0008333333333333334|0|76.45833333333333|0|4.270833333333333|0
0|2020-06-19|0.00020833333333333335|0|0.000625|0|103.58333333333333|0|4.285416666666666|0
0|2020-06-20|0.0014583333333333334|0|0.001875|0|183.125|0|4.416666666666667|0
0|2020-06-21|0.0|0|0.0|0|117.91666666666667|0|3.5|0
0|2020-06-22|0.0|0|0.0|0|179.2361111111111|0|5.638888888888888|0
0|2020-06-23|0.0|0|0.009791666666666667|0|210.83333333333334|0|7.958333333333333|0
0|2020-06-24|0.015|0|0.020381944444444442|0|216.90972222222226|0|5.590277777777779|0
0|2020-06-25|0.007291666666666666|0|0.038|0|204.32638888888889|0|6.470138888888889|0
0|2020-06-26|0.0|0|0.010069444444444445|0|185.27777777777774|0|5.513888888888888|0
0|2020-06-27|0.02125|0|0.0|0|268.3333333333333|0|10.958333333333334|0
0|2020-06-28|0.0|0|0.00016666666666666666|0|242.875|0|10.4625|0
0|2020-06-29|0.0004166666666666667|0|0.0|0|263.3333333333333|0|7.5|0
0|2020-06-30|0.0|0|0.0|0|181.94444444444446|0|4.819444444444445|0
0|2020-07-01|0.0|0|0.0022222222222222222|0|97.22222222222221|0|3.2152777777777772|0
0|2020-07-02|0.0025|0|0.0|0|62.5|0|4.5625|0
0|2020-07-03|0.0|0|0.0|0|50.0|0|3.5833333333333335|0
0|2020-07-04|0.0|0|0.0|0|97.5|0|3.6666666666666665|0
0|2020-07-05|0.0|0|0.0|0|66.25|0|5.75|0
0|2020-07-06|0.0005208333333333333|0|0.006666666666666667|0|112.77777777777779|0|5.361111111111111|0
0|2020-07-07|0.0030555555555555557|0|0.012625000000000003|0|86.68055555555556|0|6.462500000000001|0
0|2020-07-08|0.0031666666666666666|0|0.0033333333333333335|0|137.3125|0|5.8125|0
0|2020-07-09|0.0011111111111111111|0|0.007291666666666668|0|167.56944444444443|0|4.480555555555555|0
0|2020-07-10|0.009166666666666667|0|0.0|0|149.16666666666666|0|3.4166666666666665|0
0|2020-07-11|0.0|0|0.0|0|185.41666666666666|0|5.125|0
0|2020-07-12|0.0|0|0.0|0|107.91666666666667|0|2.7083333333333335|0
0|2020-07-13|0.0|0|0.0|0|90.0|0|3.2916666666666665|0
0|2020-07-14|0.0|0|0.0|0|106.59722222222223|0|4.847222222222222|0
0|2020-07-15|0.0|0|0.0|0|86.66666666666667|0|5.666666666666667|0
0|2020-07-16|0.0|0|0.0|0|102.29166666666667|0|6.0625|0
0|2020-07-17|0.0|0|0.0|0|103.75|0|3.9583333333333335|0
0|2020-07-18|0.0|0|0.0|0|107.08333333333333|0|3.9583333333333335|0
0|2020-07-19|0.0|0|0.0|0|157.5|0|4.833333333333333|0
0|2020-07-20|0.0|0|0.0004166666666666667|0|193.75|0|5.5625|0
0|2020-07-21|0.0004166666666666667|0|0.021875000000000002|0|137.70833333333334|0|4.364583333333333|0
0|2020-07-22|0.024166666666666666|0|0.0|0|121.66666666666667|0|4.625|0
0|2020-07-23|0.0|0|0.0|0|145.41666666666666|0|4.722222222222222|0
0|2020-07-24|0.024166666666666666|0|0.04630952380952381|0|141.65674603174605|0|4.665674603174604|0
0|2020-07-25|0.05333333333333334|0|0.00125|0|75.06944444444444|0|2.486111111111111|0
0|2020-07-26|0.00125|0|0.0|0|112.08333333333333|0|3.5833333333333335|0
0|2020-07-27|0.0|0|0.0|0|195.0|0|4.694444444444445|0
0|2020-07-28|0.0|0|0.0025|0|196.875|0|6.625|0
0|2020-07-29|0.002916666666666667|0|0.1273611111111111|0|167.98611111111111|0|6.263888888888889|0
0|2020-07-30|0.07979166666666666|0|0.006666666666666665|0|193.2638888888889|0|6.090277777777779|0
0|2020-07-31|0.009166666666666667|0|0.0|0|236.25|0|9.416666666666666|0
0|2020-08-01|0.0|0|0.0|0|178.33333333333334|0|6.833333333333333|0
0|2020-08-02|0.0|0|0.0|0|149.58333333333334|0|4.6875|0
0|2020-08-03|0.0|0|0.00375|0|114.4375|0|6.270833333333333|0
0|2020-08-04|0.0009166666666666666|0|0.0|0|190.68055555555554|0|5.269444444444445|0
0|2020-08-05|0.0|0|0.0|0|95.06944444444446|0|5.701388888888889|0
0|2020-08-06|0.0|0|0.0|0|92.5|0|4.673611111111111|0
0|2020-08-07|0.0033333333333333335|0|0.015000000000000005|0|127.125|0|4.5249999999999995|0
0|2020-08-08|0.014583333333333332|0|0.0|0|74.375|0|2.6875|0
0|2020-08-09|0.0|0|0.016805555555555556|0|135.0|0|4.121527777777778|0
0|2020-08-10|0.01875|0|0.0|0|151.04166666666666|0|4.125|0
0|2020-08-11|0.0|0|0.0|0|144.2777777777778|0|3.659722222222222|0
0|2020-08-12|0.0|0|0.0011458333333333333|0|114.32638888888887|0|3.1423611111111107|0
0|2020-08-13|0.00125|0|0.0008333333333333334|0|106.04166666666667|0|3.534722222222222|0
0|2020-08-14|0.0005555555555555556|0|0.0|0|133.125|0|3.4965277777777772|0
0|2020-08-15|0.0|0|0.003958333333333334|0|168.05555555555557|0|4.986111111111112|0
0|2020-08-16|0.0025|0|0.0|0|162.08333333333334|0|4.791666666666667|0
0|2020-08-17|0.0|0|0.0|0|110.41666666666667|0|3.3333333333333335|0
0|2020-08-18|0.0|0|0.019125000000000003|0|71.91666666666667|0|3.9291666666666667|0
0|2020-08-19|0.03375|0|0.0096875|0|136.00694444444443|0|4.795138888888888|0
0|2020-08-20|0.0044444444444444444|0|0.0008333333333333334|0|64.16666666666667|0|4.979166666666667|0
0|2020-08-21|0.001875|0|0.0016666666666666668|0|109.27083333333333|0|5.246527777777778|0
0|2020-08-22|0.0|0|0.0|0|177.5|0|4.25|0
0|2020-08-23|0.0|0|0.0016666666666666668|0|64.02777777777777|0|2.8194444444444446|0
0|2020-08-24|0.0010416666666666667|0|0.026041666666666668|0|38.61111111111111|0|3.4583333333333335|0
0|2020-08-25|0.05125|0|0.0008333333333333334|0|155.27777777777777|0|3.2916666666666665|0
0|2020-08-26|0.0|0|0.0|0|161.66666666666666|0|4.25|0
0|2020-08-27|0.0|0|0.0|0|132.08333333333334|0|3.5833333333333335|0
0|2020-08-28|0.0|0|0.0|0|188.75|0|5.625|0
0|2020-08-29|0.0|0|0.0|0|231.66666666666666|0|10.270833333333334|0
0|2020-08-30|0.0|0|0.0|0|153.125|0|5.583333333333333|0
0|2020-08-31|0.0|0|0.0|0|137.08333333333334|0|5.625|0
0|2020-09-01|0.0|0|0.0|0|71.04166666666667|0|3.2291666666666665|0
0|2020-09-02|0.0|0|0.0|0|174.58333333333334|0|5.375|0
0|2020-09-03|0.0|0|0.0|0|210.0|0|6.791666666666667|0
0|2020-09-04|0.0|0|0.0|0|225.0|0|5.458333333333333|0
0|2020-09-05|0.0|0|0.0|0|52.083333333333336|0|7.083333333333333|0
0|2020-09-06|0.0|0|0.0|0|25.0|0|5.0|0
0|2020-09-07|0.0|0|0.0|0|52.5|0|3.8333333333333335|0
0|2020-09-08|0.0|0|0.0|0|40.833333333333336|0|5.208333333333333|0
0|2020-09-09|0.0|0|0.017291666666666667|0|72.53472222222223|0|6.777777777777778|0
0|2020-09-10|0.01875|0|0.0|0|72.65277777777777|0|2.930555555555556|0
0|2020-09-11|0.0|0|0.0|0|58.75|0|3.4375|0
0|2020-09-12|0.0|0|0.002361111111111111|0|77.56944444444444|0|7.736111111111111|0
0|2020-09-13|0.005833333333333334|0|0.0|0|56.875|0|5.708333333333333|0
0|2020-09-14|0.0|0|0.007500000000000001|0|85.97222222222221|0|4.458333333333333|0
0|2020-09-15|0.0075|0|0.0|0|59.166666666666664|0|10.125|0
0|2020-09-16|0.0|0|0.010416666666666666|0|43.333333333333336|0|7.6805555555555545|0
0|2020-09-17|0.012291666666666666|0|0.0709469246031746|0|92.09821428571429|0|7.844295634920635|0
0|2020-09-18|0.09458333333333334|0|0.0006944444444444445|0|107.22222222222221|0|6.402777777777779|0
0|2020-09-19|0.0|0|0.0|0|36.25|0|9.416666666666666|0
0|2020-09-20|0.0|0|0.0|0|28.75|0|10.458333333333334|0
0|2020-09-21|0.0|0|0.0|0|46.666666666666664|0|11.333333333333334|0
0|2020-09-22|0.0|0|0.0|0|67.91666666666667|0|4.208333333333333|0
0|2020-09-23|0.0|0|0.0|0|47.5|0|1.7916666666666667|0
0|2020-09-24|0.0|0|0.0008333333333333334|0|30.416666666666668|0|2.5833333333333335|0
0|2020-09-25|0.006458333333333333|0|0.013444444444444446|0|182.34722222222226|0|6.07361111111111|0
0|2020-09-26|0.005416666666666667|0|0.0|0|229.30555555555557|0|3.972222222222222|0
0|2020-09-27|0.0|0|0.0004166666666666667|0|70.10416666666667|0|1.4166666666666667|0
0|2020-09-28|0.00010416666666666667|0|0.0|0|98.19444444444446|0|5.440972222222221|0
0|2020-09-29|0.0|0|0.01416666666666667|0|179.61805555555554|0|6.864583333333333|0
0|2020-09-30|0.017499999999999998|0|0.0|0|215.0|0|5.791666666666667|0
0|2020-10-01|0.0|0|0.0|0|176.25|0|4.208333333333333|0
0|2020-10-02|0.0|0|0.0|0|200.0|0|6.208333333333333|0
0|2020-10-03|0.0|0|0.0|0|49.166666666666664|0|4.666666666666667|0
0|2020-10-04|0.0|0|0.0|0|52.916666666666664|0|4.958333333333333|0
0|2020-10-05|0.0|0|0.0|0|37.916666666666664|0|2.375|0
0|2020-10-06|0.0|0|0.0|0|57.083333333333336|0|3.4583333333333335|0
0|2020-10-07|0.0|0|0.0|0|158.94841269841268|0|5.148809523809524|0
0|2020-10-08|0.0|0|0.0|0|112.5|0|3.25|0
0|2020-10-09|0.0|0|0.0|0|45.416666666666664|0|3.7083333333333335|0
0|2020-10-10|0.0|0|0.006805555555555554|0|93.81944444444446|0|7.8506944444444455|0
0|2020-10-11|0.01375|0|0.005520833333333333|0|163.57638888888889|0|7.597222222222221|0
0|2020-10-12|0.0027083333333333334|0|0.0|0|165.34722222222223|0|3.6458333333333335|0
0|2020-10-13|0.0|0|0.0|0|105.10416666666667|0|2.4375|0
0|2020-10-14|0.0|0|0.0|0|27.083333333333332|0|3.0416666666666665|0
0|2020-10-15|0.0|0|0.0|0|76.1388888888889|0|4.139583333333333|0
0|2020-10-16|0.012916666666666667|0|0.011006944444444444|0|190.52083333333334|0|5.666666666666667|0
0|2020-10-17|0.0|0|0.0|0|43.333333333333336|0|7.458333333333333|0
0|2020-10-18|0.0|0|0.0|0|85.83333333333333|0|5.083333333333333|0
0|2020-10-19|0.0|0|0.0|0|37.5|0|1.3333333333333333|0
0|2020-10-20|0.0|0|0.0|0|49.166666666666664|0|2.2916666666666665|0
0|2020-10-21|0.0|0|0.0|0|65.34722222222223|0|3.9618055555555554|0
0|2020-10-22|0.0|0|0.0|0|47.916666666666664|0|3.4583333333333335|0
0|2020-10-23|0.0|0|0.0|0|71.25|0|2.9791666666666665|0
0|2020-10-24|0.0|0|0.0|0|85.4375|0|3.4166666666666665|0
0|2020-10-25|0.0019444444444444446|0|0.005833333333333333|0|59.09722222222223|0|5.8680555555555545|0
0|2020-10-26|0.0004166666666666667|0|0.0|0|26.805555555555557|0|3.4513888888888893|0
0|2020-10-27|0.0|0|0.0|0|43.333333333333336|0|0.8333333333333334|0
0|2020-10-28|0.0|0|0.0|0|77.26190476190476|0|3.6785714285714284|0
0|2020-10-29|0.0|0|0.0008333333333333334|0|192.25|0|15.545833333333334|0
0|2020-10-30|0.0008333333333333334|0|0.0|0|243.8125|0|10.9375|0
0|2020-10-31|0.0|0|0.0|0|45.208333333333336|0|7.729166666666667|0
0|2020-11-01|0.0|0|0.0031249999999999997|0|237.29166666666666|0|9.083333333333334|0
0|2020-11-02|0.004583333333333333|0|0.0|0|230.83333333333334|0|5.625|0
0|2020-11-03|0.0|0|0.0|0|21.25|0|0.5|0
0|2020-11-04|0.0|0|0.0|0|37.5|0|2.2222222222222223|0
0|2020-11-05|0.0|0|0.0|0|58.75|0|2.3333333333333335|0
0|2020-11-06|0.0|0|0.0|0|46.666666666666664|0|4.666666666666667|0
0|2020-11-07|0.0|0|0.0|0|67.15277777777779|0|8.07638888888889|0
0|2020-11-08|0.0|0|0.0|0|58.125|0|9.270833333333334|0
0|2020-11-09|0.0|0|0.0|0|65.625|0|9.0|0
0|2020-11-10|0.0|0|0.008541666666666668|0|80.41666666666667|0|8.479166666666666|0
0|2020-11-11|0.0037500000000000003|0|0.017847222222222223|0|129.23611111111111|0|7.475694444444444|0
0|2020-11-12|0.009166666666666667|0|0.012395833333333335|0|101.28472222222223|0|6.017361111111112|0
0|2020-11-13|0.007916666666666667|0|0.0|0|187.73611111111111|0|3.323611111111111|0
