|dates|Logan_Illinois_UnitedStates.BLS_EmployedPopulation.data|Logan_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Logan_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Logan_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Logan_Illinois_UnitedStates.BLS_UnemploymentRate.data|Logan_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Logan_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Logan_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-04|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-05|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-06|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-07|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-08|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-09|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-10|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-11|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-12|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-13|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-14|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-15|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-16|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-17|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-18|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-19|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-20|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-21|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-22|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-23|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-24|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-25|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-26|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-27|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-28|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-29|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-30|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-03-31|11519.0|0|412.0|0|3.453189171066968|0|11931.0|0
0|2020-04-01|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-02|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-03|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-04|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-05|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-06|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-07|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-08|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-09|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-10|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-11|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-12|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-13|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-14|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-15|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-16|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-17|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-18|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-19|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-20|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-21|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-22|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-23|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-24|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-25|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-26|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-27|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-28|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-29|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-04-30|10103.5|0|1368.0|0|11.92520594516846|0|11471.5|0
0|2020-05-01|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-02|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-03|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-04|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-05|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-06|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-07|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-08|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-09|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-10|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-11|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-12|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-13|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-14|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-15|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-16|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-17|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-18|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-19|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-20|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-21|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-22|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-23|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-24|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-25|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-26|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-27|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-28|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-29|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-30|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-05-31|10450.0|0|1257.0|0|10.737165798240369|0|11707.0|0
0|2020-06-01|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-02|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-03|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-04|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-05|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-06|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-07|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-08|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-09|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-10|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-11|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-12|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-13|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-14|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-15|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-16|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-17|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-18|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-19|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-20|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-21|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-22|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-23|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-24|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-25|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-26|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-27|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-28|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-29|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-06-30|10778.0|0|1238.0|0|10.302929427430094|0|12016.0|0
0|2020-07-01|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-02|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-03|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-04|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-05|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-06|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-07|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-08|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-09|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-10|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-11|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-12|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-13|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-14|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-15|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-16|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-17|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-18|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-19|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-20|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-21|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-22|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-23|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-24|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-25|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-26|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-27|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-28|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-29|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-30|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-07-31|10841.0|0|1112.0|0|9.303103823307957|0|11953.0|0
0|2020-08-01|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-02|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-03|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-04|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-05|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-06|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-07|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-08|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-09|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-10|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-11|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-12|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-13|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-14|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-15|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-16|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-17|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-18|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-19|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-20|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-21|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-22|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-23|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-24|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-25|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-26|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-27|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-28|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-29|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-30|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-08-31|11642.0|0|846.0|0|6.774503523382447|0|12488.0|0
0|2020-09-01|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-02|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-03|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-04|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-05|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-06|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-07|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-08|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-09|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-10|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-11|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-12|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-13|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-14|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-15|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-16|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-17|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-18|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-19|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-20|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-21|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-22|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-23|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-24|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-25|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-26|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-27|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-28|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-29|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-09-30|11729.0|0|724.0|0|5.813860114028748|0|12453.0|0
0|2020-10-01|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-02|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-03|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-04|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-05|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-06|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-07|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-08|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-09|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-10|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-11|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-12|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-13|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-14|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-15|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-16|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-17|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-18|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-19|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-20|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-21|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-22|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-23|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-24|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-25|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-26|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-27|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-28|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-29|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-30|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-10-31|12274.0|0|599.0|0|4.6531500038840985|0|12873.0|0
0|2020-11-01|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-02|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-03|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-04|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-05|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-06|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-07|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-08|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-09|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-10|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-11|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-12|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-13|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-14|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-15|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-16|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-17|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-18|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-19|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-20|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-21|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-22|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-23|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-24|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-25|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-26|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-27|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-28|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-29|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-11-30|11398.0|0|569.0|0|4.754742207737946|0|11967.0|0
0|2020-12-01|11269.0|0|719.0|0|5.997664330997664|0|11988.0|0
0|2020-12-02|11269.0|0|719.0|0|5.997664330997664|0|11988.0|0
0|2020-12-03|11269.0|0|719.0|0|5.997664330997664|0|11988.0|0
0|2020-12-04|11269.0|0|719.0|0|5.997664330997664|0|11988.0|0
0|2020-12-05|11269.0|0|719.0|0|5.997664330997664|0|11988.0|0
