|dates|Platte_Missouri_UnitedStates.BLS_EmployedPopulation.data|Platte_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Platte_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Platte_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Platte_Missouri_UnitedStates.BLS_UnemploymentRate.data|Platte_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Platte_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Platte_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-04|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-05|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-06|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-07|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-08|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-09|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-10|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-11|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-12|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-13|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-14|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-15|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-16|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-17|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-18|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-19|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-20|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-21|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-22|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-23|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-24|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-25|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-26|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-27|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-28|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-29|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-30|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-03-31|57365.0|0|1864.5|0|3.147924598384251|0|59229.5|0
0|2020-04-01|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-02|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-03|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-04|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-05|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-06|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-07|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-08|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-09|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-10|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-11|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-12|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-13|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-14|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-15|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-16|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-17|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-18|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-19|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-20|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-21|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-22|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-23|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-24|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-25|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-26|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-27|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-28|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-29|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-04-30|50586.5|0|6335.0|0|11.129362367470991|0|56921.5|0
0|2020-05-01|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-02|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-03|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-04|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-05|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-06|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-07|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-08|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-09|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-10|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-11|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-12|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-13|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-14|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-15|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-16|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-17|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-18|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-19|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-20|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-21|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-22|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-23|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-24|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-25|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-26|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-27|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-28|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-29|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-30|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-05-31|50070.0|0|5567.0|0|10.0059313047073|0|55637.0|0
0|2020-06-01|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-02|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-03|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-04|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-05|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-06|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-07|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-08|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-09|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-10|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-11|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-12|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-13|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-14|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-15|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-16|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-17|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-18|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-19|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-20|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-21|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-22|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-23|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-24|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-25|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-26|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-27|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-28|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-29|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-06-30|53651.0|0|4264.0|0|7.362514029180696|0|57915.0|0
0|2020-07-01|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-02|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-03|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-04|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-05|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-06|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-07|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-08|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-09|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-10|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-11|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-12|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-13|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-14|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-15|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-16|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-17|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-18|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-19|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-20|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-21|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-22|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-23|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-24|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-25|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-26|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-27|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-28|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-29|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-30|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-07-31|56645.0|0|4060.0|0|6.688081706613953|0|60705.0|0
0|2020-08-01|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-02|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-03|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-04|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-05|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-06|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-07|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-08|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-09|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-10|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-11|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-12|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-13|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-14|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-15|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-16|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-17|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-18|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-19|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-20|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-21|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-22|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-23|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-24|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-25|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-26|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-27|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-28|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-29|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-30|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-08-31|56197.0|0|3132.0|0|5.279037233056346|0|59329.0|0
0|2020-09-01|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-02|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-03|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-04|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-05|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-06|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-07|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-08|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-09|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-10|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-11|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-12|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-13|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-14|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-15|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-16|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-17|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-18|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-19|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-20|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-21|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-22|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-23|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-24|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-25|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-26|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-27|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-28|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-29|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-09-30|56021.0|0|2481.0|0|4.240880653652867|0|58502.0|0
0|2020-10-01|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-02|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-03|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-04|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-05|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-06|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-07|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-08|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-09|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-10|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-11|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-12|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-13|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-14|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-15|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-16|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-17|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-18|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-19|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-20|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-21|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-22|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-23|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-24|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-25|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-26|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-27|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-28|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-29|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-30|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-10-31|56154.0|0|1994.0|0|3.4291807112884363|0|58148.0|0
0|2020-11-01|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-02|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-03|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-04|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-05|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-06|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-07|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-08|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-09|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-10|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-11|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-12|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-13|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-14|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-15|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-16|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-17|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-18|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-19|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-20|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-21|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-22|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-23|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-24|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-25|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-26|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-27|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-28|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-29|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
0|2020-11-30|56376.0|0|2057.0|0|3.520271079698116|0|58433.0|0
