|dates|Washington_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Washington_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Washington_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Washington_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Washington_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Washington_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Washington_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Washington_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
