|dates|Hoonah-Angoon_Alaska_UnitedStates.JHU_ConfirmedCases.data|Hoonah-Angoon_Alaska_UnitedStates.JHU_ConfirmedCases.missing|Hoonah-Angoon_Alaska_UnitedStates.NYT_ConfirmedCases.data|Hoonah-Angoon_Alaska_UnitedStates.NYT_ConfirmedCases.missing|Hoonah-Angoon_Alaska_UnitedStates.JHU_ConfirmedDeaths.data|Hoonah-Angoon_Alaska_UnitedStates.JHU_ConfirmedDeaths.missing|Hoonah-Angoon_Alaska_UnitedStates.JHU_ConfirmedRecoveries.data|Hoonah-Angoon_Alaska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-16|0.0|0|0.0|100|0.0|0|0.0|100
