|dates|Greene_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Greene_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Greene_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Greene_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Greene_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Greene_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Greene_Missouri_UnitedStates.TotalPopulation.data|Greene_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|293086.0|0
