|dates|Ashe_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Ashe_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Ashe_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Ashe_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Ashe_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Ashe_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Ashe_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Ashe_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-02|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-03|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-04|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-05|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-06|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-07|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-08|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-09|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-10|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-11|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-12|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-13|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-14|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-15|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-16|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-17|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-18|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-19|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-20|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-21|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-22|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-23|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-24|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-25|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-26|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-27|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-28|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-29|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-30|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-01-31|12436.0|0|511.0|0|3.9468602765119334|0|12947.0|0
0|2020-02-01|12646.0|0|480.5|0|3.6605340342056145|0|13126.5|0
0|2020-02-02|12646.0|0|480.5|0|3.6605340342056145|0|13126.5|0
0|2020-02-03|12646.0|0|480.5|0|3.6605340342056145|0|13126.5|0
0|2020-02-04|12646.0|0|480.5|0|3.6605340342056145|0|13126.5|0
0|2020-02-05|12646.0|0|480.5|0|3.6605340342056145|0|13126.5|0
0|2020-02-06|12646.0|0|480.5|0|3.6605340342056145|0|13126.5|0
0|2020-02-07|12646.0|0|480.5|0|3.6605340342056145|0|13126.5|0
0|2020-02-08|12646.0|0|480.5|0|3.6605340342056145|0|13126.5|0
0|2020-02-09|12646.0|0|480.5|0|3.6605340342056145|0|13126.5|0
0|2020-02-10|12646.0|0|480.5|0|3.6605340342056145|0|13126.5|0
0|2020-02-11|12646.0|0|480.5|0|3.6605340342056145|0|13126.5|0
0|2020-02-12|12646.0|0|480.5|0|3.6605340342056145|0|13126.5|0
0|2020-02-13|12646.0|0|480.5|0|3.6605340342056145|0|13126.5|0
0|2020-02-14|12646.0|0|480.5|0|3.6605340342056145|0|13126.5|0
0|2020-02-15|12646.0|0|480.5|0|3.6605340342056145|0|13126.5|0
0|2020-02-16|12646.0|0|480.5|0|3.6605340342056145|0|13126.5|0
0|2020-02-17|12646.0|0|480.5|0|3.6605340342056145|0|13126.5|0
0|2020-02-18|12646.0|0|480.5|0|3.6605340342056145|0|13126.5|0
0|2020-02-19|12646.0|0|480.5|0|3.6605340342056145|0|13126.5|0
0|2020-02-20|12646.0|0|480.5|0|3.6605340342056145|0|13126.5|0
0|2020-02-21|12646.0|0|480.5|0|3.6605340342056145|0|13126.5|0
0|2020-02-22|12646.0|0|480.5|0|3.6605340342056145|0|13126.5|0
