|dates|Malheur_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Malheur_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Malheur_Oregon_UnitedStates.NYT_ConfirmedDeaths.data|Malheur_Oregon_UnitedStates.NYT_ConfirmedDeaths.missing|Malheur_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Malheur_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Malheur_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Malheur_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
