|dates|King_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|King_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|King_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|King_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|King_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|King_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|King_Washington_UnitedStates.TotalPopulation.data|King_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2252782.0|0
