|dates|Nevada_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Nevada_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Nevada_California_UnitedStates.NYT_ConfirmedDeaths.data|Nevada_California_UnitedStates.NYT_ConfirmedDeaths.missing|Nevada_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Nevada_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Nevada_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Nevada_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
