|dates|Gila_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Gila_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Gila_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Gila_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Gila_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Gila_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Gila_Arizona_UnitedStates.TotalPopulation.data|Gila_Arizona_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|54018.0|0
