|dates|McDonald_Missouri_UnitedStates.BLS_EmployedPopulation.data|McDonald_Missouri_UnitedStates.BLS_EmployedPopulation.missing|McDonald_Missouri_UnitedStates.BLS_UnemployedPopulation.data|McDonald_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|McDonald_Missouri_UnitedStates.BLS_UnemploymentRate.data|McDonald_Missouri_UnitedStates.BLS_UnemploymentRate.missing|McDonald_Missouri_UnitedStates.BLS_LaborForcePopulation.data|McDonald_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-24|10463.0|0|472.0|0|4.316415180612712|0|10935.0|0
0|2020-03-25|10463.0|0|472.0|0|4.316415180612712|0|10935.0|0
0|2020-03-26|10463.0|0|472.0|0|4.316415180612712|0|10935.0|0
0|2020-03-27|10463.0|0|472.0|0|4.316415180612712|0|10935.0|0
0|2020-03-28|10463.0|0|472.0|0|4.316415180612712|0|10935.0|0
0|2020-03-29|10463.0|0|472.0|0|4.316415180612712|0|10935.0|0
0|2020-03-30|10463.0|0|472.0|0|4.316415180612712|0|10935.0|0
0|2020-03-31|10463.0|0|472.0|0|4.316415180612712|0|10935.0|0
0|2020-04-01|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-02|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-03|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-04|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-05|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-06|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-07|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-08|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-09|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-10|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-11|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-12|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-13|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-14|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-15|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-16|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-17|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-18|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-19|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-20|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-21|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-22|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-23|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-24|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-25|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-26|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-27|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-28|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-29|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-04-30|9530.0|0|783.0|0|7.592359158343838|0|10313.0|0
0|2020-05-01|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-02|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-03|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-04|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-05|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-06|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-07|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-08|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-09|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-10|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-11|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-12|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-13|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-14|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-15|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-16|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-17|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-18|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-19|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-20|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-21|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-22|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-23|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-24|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-25|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-26|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-27|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-28|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-29|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-30|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-05-31|9243.0|0|629.0|0|6.371555915721232|0|9872.0|0
0|2020-06-01|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-02|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-03|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-04|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-05|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-06|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-07|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-08|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-09|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-10|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-11|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-12|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-13|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-14|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-15|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-16|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-17|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-18|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-19|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-20|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-21|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-22|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-23|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-24|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-25|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-26|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-27|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-28|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-29|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-06-30|9694.0|0|626.0|0|6.065891472868217|0|10320.0|0
0|2020-07-01|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-02|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-03|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-04|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-05|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-06|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-07|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-08|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-09|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-10|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-11|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-12|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-13|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-14|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-15|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-16|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-17|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-18|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-19|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-20|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-21|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-22|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-23|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-24|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-25|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-26|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-27|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-28|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-29|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-30|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-07-31|10086.0|0|639.0|0|5.958041958041958|0|10725.0|0
0|2020-08-01|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-02|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-03|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-04|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-05|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-06|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-07|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-08|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-09|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-10|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-11|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-12|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-13|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-14|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-15|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-16|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-17|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-18|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-19|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-20|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-21|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-22|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-23|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-24|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-25|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-26|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-27|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-28|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-29|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-30|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-08-31|10108.0|0|581.0|0|5.435494433529797|0|10689.0|0
0|2020-09-01|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-02|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-03|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-04|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-05|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-06|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-07|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-08|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-09|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-10|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-11|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-12|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-13|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-14|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-15|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-16|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-17|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-18|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-19|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-20|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-21|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-22|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-23|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-24|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-25|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-26|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-27|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-28|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-29|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-09-30|10197.0|0|468.0|0|4.3881856540084385|0|10665.0|0
0|2020-10-01|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-02|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-03|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-04|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-05|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-06|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-07|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-08|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-09|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-10|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-11|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-12|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-13|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-14|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-15|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-16|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-17|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-18|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-19|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-20|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-21|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-22|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-23|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-24|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-25|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-26|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-27|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-28|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-29|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-30|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-10-31|10448.0|0|392.0|0|3.6162361623616235|0|10840.0|0
0|2020-11-01|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-02|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-03|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-04|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-05|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-06|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-07|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-08|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-09|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-10|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-11|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-12|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-13|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-14|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-15|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-16|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-17|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-18|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-19|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-20|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-21|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-22|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-23|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-24|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-25|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-26|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-27|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-28|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-29|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-11-30|10426.0|0|413.0|0|3.8103146046683274|0|10839.0|0
0|2020-12-01|10320.0|0|438.0|0|4.071388733965421|0|10758.0|0
0|2020-12-02|10320.0|0|438.0|0|4.071388733965421|0|10758.0|0
0|2020-12-03|10320.0|0|438.0|0|4.071388733965421|0|10758.0|0
0|2020-12-04|10320.0|0|438.0|0|4.071388733965421|0|10758.0|0
0|2020-12-05|10320.0|0|438.0|0|4.071388733965421|0|10758.0|0
0|2020-12-06|10320.0|0|438.0|0|4.071388733965421|0|10758.0|0
0|2020-12-07|10320.0|0|438.0|0|4.071388733965421|0|10758.0|0
