|dates|Mariposa_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Mariposa_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Mariposa_California_UnitedStates.NYT_ConfirmedDeaths.data|Mariposa_California_UnitedStates.NYT_ConfirmedDeaths.missing|Mariposa_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Mariposa_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Mariposa_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Mariposa_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
