|dates|Woodford_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Woodford_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Woodford_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Woodford_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Woodford_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Woodford_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Woodford_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Woodford_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
