|dates|Nicholas_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Nicholas_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Nicholas_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Nicholas_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Nicholas_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Nicholas_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Nicholas_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Nicholas_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-18|3121.0|0|183.0|0|5.538740920096853|0|3304.0|0
0|2020-03-19|3121.0|0|183.0|0|5.538740920096853|0|3304.0|0
0|2020-03-20|3121.0|0|183.0|0|5.538740920096853|0|3304.0|0
0|2020-03-21|3121.0|0|183.0|0|5.538740920096853|0|3304.0|0
0|2020-03-22|3121.0|0|183.0|0|5.538740920096853|0|3304.0|0
0|2020-03-23|3121.0|0|183.0|0|5.538740920096853|0|3304.0|0
0|2020-03-24|3121.0|0|183.0|0|5.538740920096853|0|3304.0|0
0|2020-03-25|3121.0|0|183.0|0|5.538740920096853|0|3304.0|0
0|2020-03-26|3121.0|0|183.0|0|5.538740920096853|0|3304.0|0
0|2020-03-27|3121.0|0|183.0|0|5.538740920096853|0|3304.0|0
0|2020-03-28|3121.0|0|183.0|0|5.538740920096853|0|3304.0|0
0|2020-03-29|3121.0|0|183.0|0|5.538740920096853|0|3304.0|0
0|2020-03-30|3121.0|0|183.0|0|5.538740920096853|0|3304.0|0
0|2020-03-31|3121.0|0|183.0|0|5.538740920096853|0|3304.0|0
0|2020-04-01|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-02|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-03|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-04|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-05|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-06|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-07|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-08|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-09|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-10|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-11|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-12|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-13|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-14|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-15|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-16|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-17|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-18|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-19|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-20|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-21|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-22|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-23|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-24|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-25|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-26|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-27|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-28|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-29|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-04-30|2809.5|0|619.0|0|18.05454280297506|0|3428.5|0
0|2020-05-01|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-02|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-03|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-04|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-05|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-06|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-07|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-08|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-09|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-10|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-11|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-12|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-13|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-14|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-15|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-16|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-17|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-18|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-19|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-20|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-21|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-22|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-23|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-24|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-25|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-26|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-27|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-28|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-29|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-30|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-05-31|3068.0|0|406.0|0|11.686816350028785|0|3474.0|0
0|2020-06-01|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-02|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-03|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-04|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-05|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-06|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-07|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-08|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-09|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-10|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-11|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-12|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-13|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-14|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-15|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-16|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-17|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-18|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-19|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-20|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-21|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-22|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-23|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-24|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-25|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-26|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-27|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-28|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-29|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-06-30|3022.0|0|180.0|0|5.621486570893191|0|3202.0|0
0|2020-07-01|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-02|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-03|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-04|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-05|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-06|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-07|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-08|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-09|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-10|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-11|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-12|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-13|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-14|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-15|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-16|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-17|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-18|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-19|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-20|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-21|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-22|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-23|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-24|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-25|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-26|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-27|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-28|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-29|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-30|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-07-31|2993.0|0|198.0|0|6.2049514258853025|0|3191.0|0
0|2020-08-01|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-02|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-03|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-04|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-05|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-06|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-07|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-08|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-09|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-10|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-11|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-12|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-13|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-14|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-15|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-16|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-17|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-18|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-19|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-20|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-21|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-22|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-23|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-24|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-25|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-26|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-27|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-28|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-29|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-30|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-08-31|3020.0|0|163.0|0|5.1209550738297205|0|3183.0|0
0|2020-09-01|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-02|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-03|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-04|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-05|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-06|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-07|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-08|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-09|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-10|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-11|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-12|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-13|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-14|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-15|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-16|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-17|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-18|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-19|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-20|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-21|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-22|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-23|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-24|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-25|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-26|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-27|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-28|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-29|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-09-30|3021.0|0|149.0|0|4.700315457413249|0|3170.0|0
0|2020-10-01|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-02|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-03|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-04|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-05|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-06|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-07|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-08|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-09|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-10|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-11|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-12|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-13|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-14|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-15|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-16|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-17|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-18|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-19|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-20|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-21|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-22|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-23|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-24|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-25|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-26|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-27|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-28|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-29|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-30|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-10-31|3098.0|0|130.0|0|4.0272614622057|0|3228.0|0
0|2020-11-01|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-02|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-03|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-04|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-05|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-06|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-07|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-08|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-09|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-10|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-11|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-12|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-13|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-14|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-15|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-16|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-17|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-18|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-19|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-20|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-21|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-22|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-23|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-24|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-25|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-26|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-27|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-28|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-29|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-11-30|3089.0|0|135.0|0|4.187344913151365|0|3224.0|0
0|2020-12-01|3065.0|0|155.0|0|4.813664596273292|0|3220.0|0
0|2020-12-02|3065.0|0|155.0|0|4.813664596273292|0|3220.0|0
0|2020-12-03|3065.0|0|155.0|0|4.813664596273292|0|3220.0|0
0|2020-12-04|3065.0|0|155.0|0|4.813664596273292|0|3220.0|0
0|2020-12-05|3065.0|0|155.0|0|4.813664596273292|0|3220.0|0
0|2020-12-06|3065.0|0|155.0|0|4.813664596273292|0|3220.0|0
0|2020-12-07|3065.0|0|155.0|0|4.813664596273292|0|3220.0|0
