|dates|Edgar_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Edgar_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Edgar_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|Edgar_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|Edgar_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Edgar_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Edgar_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Edgar_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
