|dates|Hennepin_Minnesota_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Hennepin_Minnesota_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Hennepin_Minnesota_UnitedStates.Male_Total_Population.data|Hennepin_Minnesota_UnitedStates.Male_Total_Population.missing|Hennepin_Minnesota_UnitedStates.Female_Total_Population.data|Hennepin_Minnesota_UnitedStates.Female_Total_Population.missing|Hennepin_Minnesota_UnitedStates.MaleAndFemale_Under18_Population.data|Hennepin_Minnesota_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-02-10|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-02-11|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-02-12|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-02-13|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-02-14|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-02-15|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-02-16|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-02-17|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-02-18|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-02-19|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-02-20|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-02-21|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-02-22|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-02-23|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-02-24|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-02-25|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-02-26|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-02-27|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-02-28|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-02-29|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-01|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-02|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-03|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-04|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-05|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-06|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-07|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-08|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-09|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-10|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-11|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-12|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-13|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-14|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-15|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-16|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-17|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-18|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-19|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-20|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-21|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-22|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-23|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-24|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-25|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-26|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-27|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-28|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-29|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-30|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-03-31|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-01|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-02|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-03|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-04|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-05|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-06|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-07|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-08|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-09|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-10|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-11|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-12|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-13|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-14|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-15|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-16|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-17|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-18|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-19|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-20|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-21|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-22|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-23|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-24|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-25|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-26|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-27|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-28|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-29|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-04-30|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-01|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-02|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-03|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-04|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-05|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-06|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-07|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-08|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-09|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-10|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-11|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-12|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-13|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-14|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-15|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-16|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-17|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-18|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-19|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-20|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-21|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-22|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-23|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-24|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-25|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-26|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-27|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-28|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-29|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-30|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-05-31|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-01|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-02|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-03|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-04|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-05|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-06|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-07|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-08|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-09|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-10|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-11|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-12|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-13|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-14|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-15|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-16|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-17|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-18|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-19|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-20|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-21|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-22|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-23|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-24|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-25|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-26|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-27|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-28|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-29|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-06-30|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-01|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-02|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-03|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-04|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-05|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-06|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-07|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-08|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-09|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-10|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-11|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-12|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-13|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-14|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-15|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-16|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-17|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-18|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-19|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-20|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-21|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-22|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-23|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-24|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-25|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-26|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-27|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-28|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-29|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-30|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-07-31|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-01|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-02|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-03|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-04|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-05|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-06|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-07|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-08|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-09|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-10|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-11|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-12|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-13|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-14|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-15|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-16|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-17|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-18|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-19|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-20|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-21|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-22|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-23|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-24|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-25|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-26|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-27|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-28|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-29|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-30|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-08-31|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-01|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-02|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-03|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-04|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-05|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-06|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-07|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-08|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-09|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-10|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-11|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-12|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-13|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-14|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-15|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-16|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-17|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-18|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-19|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-20|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-21|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-22|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-23|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-24|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-25|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-26|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-27|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-28|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-29|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-09-30|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-01|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-02|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-03|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-04|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-05|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-06|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-07|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-08|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-09|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-10|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-11|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-12|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-13|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-14|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-15|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-16|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-17|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-18|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-19|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-20|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-21|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-22|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-23|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-24|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-25|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-26|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-27|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-28|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-29|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-30|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-10-31|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-01|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-02|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-03|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-04|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-05|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-06|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-07|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-08|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-09|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-10|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-11|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-12|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-13|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-14|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-15|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-16|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-17|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-18|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-19|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-20|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-21|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-22|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-23|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-24|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-25|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-26|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-27|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-28|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-29|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-11-30|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-01|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-02|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-03|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-04|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-05|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-06|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-07|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-08|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-09|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-10|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-11|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-12|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-13|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-14|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-15|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-16|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-17|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-18|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-19|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-20|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-21|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-22|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-23|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-24|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-25|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-26|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-27|176788.0|0|623200.0|0|636228.0|0|276541.0|0
0|2020-12-28|176788.0|0|623200.0|0|636228.0|0|276541.0|0
