|dates|Knox_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Knox_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Knox_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Knox_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Knox_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Knox_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Knox_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Knox_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
