|dates|Champaign_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Champaign_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Champaign_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Champaign_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Champaign_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Champaign_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Champaign_Illinois_UnitedStates.TotalPopulation.data|Champaign_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|209689.0|0
