|dates|Walthall_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Walthall_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Walthall_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Walthall_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Walthall_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Walthall_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Walthall_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Walthall_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
