|dates|Barnstable_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Barnstable_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Barnstable_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Barnstable_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Barnstable_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Barnstable_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Barnstable_Massachusetts_UnitedStates.TotalPopulation.data|Barnstable_Massachusetts_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|212990.0|0
