|dates|Anchorage_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Anchorage_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Anchorage_Alaska_UnitedStates.NYT_ConfirmedDeaths.data|Anchorage_Alaska_UnitedStates.NYT_ConfirmedDeaths.missing|Anchorage_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Anchorage_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Anchorage_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Anchorage_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
