|dates|Young_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Young_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Young_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Young_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Young_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Young_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Young_Texas_UnitedStates.TotalPopulation.data|Young_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|18010.0|0
