|dates|Hitchcock_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hitchcock_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hitchcock_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Hitchcock_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Hitchcock_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hitchcock_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hitchcock_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hitchcock_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
