|dates|York_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|York_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|York_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|York_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|York_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|York_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|York_Nebraska_UnitedStates.TotalPopulation.data|York_Nebraska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|13679.0|0
