|dates|George_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|George_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|George_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|George_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|George_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|George_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|George_Mississippi_UnitedStates.TotalPopulation.data|George_Mississippi_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|24500.0|0
