|dates|Bailey_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bailey_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bailey_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Bailey_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Bailey_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bailey_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bailey_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bailey_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
