|dates|Zapata_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Zapata_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Zapata_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Zapata_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Zapata_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Zapata_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Zapata_Texas_UnitedStates.TotalPopulation.data|Zapata_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|14179.0|0
