|dates|Otero_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Otero_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Otero_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Otero_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Otero_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Otero_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Otero_Colorado_UnitedStates.TotalPopulation.data|Otero_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|18278.0|0
