|dates|Fairfield_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Fairfield_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Fairfield_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Fairfield_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Fairfield_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Fairfield_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Fairfield_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Fairfield_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-02|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-03|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-04|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-05|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-06|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-07|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-08|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-09|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-10|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-11|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-12|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-13|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-14|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-15|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-16|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-17|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-18|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-19|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-20|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-21|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-22|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-23|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-24|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-25|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-26|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-27|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-28|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-29|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-30|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-01-31|9149.5|0|466.5|0|4.851289517470882|0|9616.0|0
0|2020-02-01|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-02|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-03|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-04|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-05|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-06|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-07|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-08|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-09|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-10|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-11|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-12|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-13|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-14|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-15|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-16|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-17|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-18|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-19|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-20|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-21|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-22|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-23|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-24|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-25|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-26|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-27|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-28|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-02-29|9191.5|0|446.0|0|4.627756160830091|0|9637.5|0
0|2020-03-01|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-02|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-03|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-04|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-05|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-06|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-07|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-08|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-09|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-10|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-11|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-12|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-13|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-14|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-15|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-16|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-17|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-18|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-19|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-20|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-21|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-22|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-23|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-24|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-25|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-26|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-27|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-28|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-29|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-30|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-03-31|9141.0|0|445.0|0|4.642186522011267|0|9586.0|0
0|2020-04-01|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-02|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-03|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-04|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-05|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-06|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-07|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-08|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-09|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-10|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-11|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-12|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-13|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-14|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-15|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-16|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-17|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-18|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-19|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-20|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-21|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-22|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-23|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-24|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-25|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-26|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-27|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-28|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-29|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-04-30|8452.5|0|1057.5|0|11.1198738170347|0|9510.0|0
0|2020-05-01|8472.0|0|1255.0|0|12.902230903670196|0|9727.0|0
0|2020-05-02|8472.0|0|1255.0|0|12.902230903670196|0|9727.0|0
0|2020-05-03|8472.0|0|1255.0|0|12.902230903670196|0|9727.0|0
0|2020-05-04|8472.0|0|1255.0|0|12.902230903670196|0|9727.0|0
0|2020-05-05|8472.0|0|1255.0|0|12.902230903670196|0|9727.0|0
0|2020-05-06|8472.0|0|1255.0|0|12.902230903670196|0|9727.0|0
0|2020-05-07|8472.0|0|1255.0|0|12.902230903670196|0|9727.0|0
0|2020-05-08|8472.0|0|1255.0|0|12.902230903670196|0|9727.0|0
0|2020-05-09|8472.0|0|1255.0|0|12.902230903670196|0|9727.0|0
0|2020-05-10|8472.0|0|1255.0|0|12.902230903670196|0|9727.0|0
0|2020-05-11|8472.0|0|1255.0|0|12.902230903670196|0|9727.0|0
0|2020-05-12|8472.0|0|1255.0|0|12.902230903670196|0|9727.0|0
